id,name,route,street,street2,zip,city,country_id/id,phone,fax,email,active,dest_contact,area_covered,note
partner_shipper_central_41,ป๋อเชียงขนส่ง,central,10/35 หมุ่9 ถนนสายบางแวก เขตภาษีเจริญ กรุงเทพฯ,,,กรุงเทพฯ,base.th,02-4103125,,,,"ส.พ.035-502076,อ.ท.035-5512226,อ.ท.035-551718",สระกระโจม บางลี่ อุ่ทอง ตลาดเขต สุพรรณบุรี คอวัง ด่านช้าง โพธิ์พระยา สวนแตง ศรีประจันต์ ดอนเจดีย์ สามชุก ท่าช้าง เก้าห้อง บางปลาม้า ,
partner_shipper_central_42,ช.รุ่งเรืองขนส่งชลบุรี,central,20/15 ถ.เจริยเมือง ตรงข้ามวัดดวงแข ข้างหัวลำโพง เขตปทุมวัน กทม.,,,กรุงเทพฯ,base.th,02-2158890,,,,ชลบุรี038-284239,ชลบุรี,
partner_shipper_central_43,สินไทยเดินรถขนส่ง,central,26 ถ.ไมตรีจิตร วอยกรกฎาคม 1 วงเวียน22 เขตป้อมปราบ กรุงเทพฯ   ,,,กรุงเทพฯ,base.th,"081-8527013,02-776485194",036-323322,,,สระบุรี 036-266512,กรุงเทพฯ-ลพบุรี พระบาท หน้าพระลาน เฉลิอมพระเกียรติ หนองโดน บ้านหมอ ท่าเรือ พุแค รับเหมาทั่วไป รวดเร็ว ,
partner_shipper_central_44,รถแดงขนส่งอยุธยา,central,12 ถ.สันติภาพ ซอย4 ,,,กรุงเทพฯ,base.th,02-2245404,,,,อยุธยา 035-252584,อยุธยา,
partner_shipper_central_45,นิว สองอัศวิน,central,1ซอยนานา ถนนไมตรีจิตร (วงเวียน22),,,กรุงเทพฯ,base.th,02-6232014,,,,"ระยอง 01-429932,038-87616",ระยอง กระเฉด มาบตาพุด บ้านคาย บ้านแพ บ้านฉาง แกลง(สามย่าน) ,
partner_shipper_central_46,สินทองพี่น้องขนส่ง น.ฐ.สาขา2,central,10/26 ถ.บางแวก แขวงบางไผ่ เขตภาษีเจริญ สี่แยกทศกรรณ,,,กรุงเทพฯ,base.th,02-4482938,,,,"นครปฐม 034-252788,252967",นครปฐม สามพราน ท่านา นครชียศรี กำแพงแสน ดอนตูม บางเลน,
partner_shipper_central_47,MSขนส่งด่วนพิเศษ,central,1716 ถ.กรุงเกษม รตรงข้ามโรงจอดรถหัวลำโพง กรุงเทพฯ,,,กรุงเทพฯ,base.th,06-1217672,,,,"นครนายก 06-9893171,09-0990782",นรนายก-ปราจีนบุรี-สระแก้ว-กบินทร์-ประจันตคาม,
partner_shipper_central_48,ชวาลกิตขนส่ง,central,107ถ.304กม.ที่31 ฉะเชิงเทรา-พนมสารคาม หมุ่ที่4 ต.เมืองเก่า อ.พนมสารคาม ,,,กรุงเทพฯ,base.th,"038-8366034,038836603",,,,"กทม.02-2812559,02-2813839",ฉะเชิงเทรา บางคล้า แปลงยาว พนมฯ สนามชัยฯ ปราจีนฯ บ้านสร้าง ศรีมโหสถ ศรีมหาโพธิ์ จันตคาม กบินทร์ฯ นาดี สระแก้ว เขาฉกรรจ์ วังน้ำเย็น วังสมบูรณ์ วัฒนาฯ อรัญฯ นครนายก บ้านนา องครักษ์ ,
partner_shipper_central_49,ส.สมจิตรขนส่ง,central,10/34 ถ.บางแวก แขวงบางไผ่ เขตบางแค กรุงเทพฯ ,,,กรุงเทพฯ,base.th,02-4103121,,,,,กรุงเทพฯ,
partner_shipper_central_50,ไทยพรชัยขนส่ง ,central,23/3 พระราม6ซอย5 แขวงรอบเมือง เขตประทุม กรุงเทพฯ,,,กรุงเทพฯ,base.th,"02-2159251,086-8858866",,,,,อ่างทอง โพธิ์ทอง วิเศษ ป่าโมก ฉะเชิงเทรา (แปดริ้ว) บางบ่อ บางบัว บางปะกง บางคล้า พนมฯ,
partner_shipper_central_51,PBขนส่งด่วนสุพรรณ,central,23/6 ถ.พระราม6ซอย5 (ผรองเมืองซอย3เก่า) ปทุมว้น กทม. ,,,กรุงเทพฯ,base.th,084-3318389,,,,สุพรรรบุรี084-52709437,อ.เมือง บางปลาม้า สวนแตง โพธิ์พยา โพธิ์คอย อู่ยา ดอยแจง ท่าเสด็จ สระแก้ว บ้านสุด ลาดบัวหลาว ลาดหลุมแก้ว,
partner_shipper_central_52,ส.รุ่งโรจน์ เซอร์วิส,central,23/6ถ.พระราม6ซอย5 (รองเมืองซ.3เก่า) ปทุมวัน กทม.,,,กรุงเทพฯ,base.th,"088-0138896,089-0388433,02-6137348,084-5279437",,,,,เกาะขนน สนามชัยเขต แปลงยาวเขาหินซ้อน มีนบุรี หนองจอก คลองสามวา นิมิตรใหม่ ลำลุกคลอง7-คลอง16 บางคล้า บางน้ำเปรี้ยว,
partner_shipper_central_53,เค แอนดื วี เชอร์วิส ขนส่งด่วน,central,รองเมืองซอย 7 (ตรงลานจอดรถ),,,กรุงเทพฯ,base.th,087-0535488,,,,ฉะเชิงเทรา 086-02000148,ฉะเชิงเทรา: แปดริ้ว  สุวินทวงศ์ มีนบุรี,
partner_shipper_central_54,ใบตราขนส่ง สระบุรีทงเฮงขนส่ง,central,207/1ถ.พุทธมณฑลสาย3 แขวงาลาธรรมสพน์ เขตทวีพัฒนา กรุงเทพมหานคร,,,กรุงเทพฯ,base.th,"02-44146413,03-6211981",,,,สระบุรี 03-6221318,สระบุรี,
partner_shipper_central_55,พี พี ขนส่งด่วน,central,11/2ถ.พระราม6 (สะพานยศเสห้องที่3)รองเมือง ปทุมวัน กทม.,,,กรุงเทพฯ,base.th,"02-216168,083-0821026",,,,"จันทบุรี039-302941,081-6435591,086-8452816,089-4159116 ปราจีนบุรี086-8396178,0894022043 สระแก้ว089-7413092,0850922019,081-7176503,082-3882936",จันทบุรี ปราจีนบุรี สระแก้ว,
