id,customer_pname,customer_name,name,partner_code,partner_sub_code,ref,contact_name,position,comment,is_company,customer,supplier,parent_id,type,use_parent_address,street,street2,zip,city,country_id/id,phone,fax,mobile,email,area_name,group_name,sub_group_name,category_id,website,user_id
modern_res_partner_134,บริษัท,สยามแม็คโคร จำกัด (มหาชน) สาขาขอนแก่น,บริษัท สยามแม็คโคร จำกัด (มหาชน) สาขาขอนแก่น,MK,,1396,,,,TRUE,TRUE,FALSE,,Default,FALSE,195 หมู่ 17 ถ.มิตรภาพ,ต.ในเมือง อ.เมือง จ.ขอนแก่น 40000,,,,043-325050-1,043-325065,,,ภาคอีสาน,โมเดิร์นเทรด,ขายส่ง,"ภาคอีสาน,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_135,บมจ.,สยามแม็คโคร,บมจ. สยามแม็คโคร,MK,,0027,ฝ่ายจัดซื้อ,,ฝ่ายจัดซื้อ,FALSE,FALSE,FALSE,บริษัท สยามแม็คโคร จำกัด (มหาชน) สาขาขอนแก่น,Invoice,FALSE,3498 ชั้น 2 ถนนลาดพร้าว  แขวงคลองจั่น,เขตบางกะปิ  กรุงเทพฯ 10240,,,,027231000,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_136,บริษัท,สยามแม็คโคร จำกัด (มหาชน) สาขาสุราษฎร์ธานี,บริษัท สยามแม็คโคร จำกัด (มหาชน) สาขาสุราษฎร์ธานี,MK,,1397,,,,TRUE,TRUE,FALSE,,Default,FALSE,216 หมู่ 4 ถ.ชนเกษม,ต.มะขามเตี้ย อ.เมือง จ.สุราษฎร์ธานี 84000,,,,077-219877,077-219866,,,ภาคใต้,โมเดิร์นเทรด,ขายส่ง,"ภาคใต้,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_137,บมจ.,สยามแม็คโคร,บมจ. สยามแม็คโคร,MK,,0027,ฝ่ายจัดซื้อ,,ฝ่ายจัดซื้อ,FALSE,FALSE,FALSE,บริษัท สยามแม็คโคร จำกัด (มหาชน) สาขาสุราษฎร์ธานี,Invoice,FALSE,3498 ชั้น 2 ถนนลาดพร้าว  แขวงคลองจั่น,เขตบางกะปิ  กรุงเทพฯ 10240,,,,027231000,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_138,บริษัท,สยามแม็คโคร จำกัด (มหาชน) สาขาอุบลราชธานี,บริษัท สยามแม็คโคร จำกัด (มหาชน) สาขาอุบลราชธานี,MK,,1398,,,,TRUE,TRUE,FALSE,,Default,FALSE,333 หมู่ 15 ต.ขามใหญ่,อ.เมือง จ.อุบลราชธานี 34000,,,,045-281670-80,045-281677,,,ภาคอีสาน,โมเดิร์นเทรด,ขายส่ง,"ภาคอีสาน,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_139,บมจ.,สยามแม็คโคร,บมจ. สยามแม็คโคร,MK,,0027,ฝ่ายจัดซื้อ,,ฝ่ายจัดซื้อ,FALSE,FALSE,FALSE,บริษัท สยามแม็คโคร จำกัด (มหาชน) สาขาอุบลราชธานี,Invoice,FALSE,3498 ชั้น 2 ถนนลาดพร้าว  แขวงคลองจั่น,เขตบางกะปิ  กรุงเทพฯ 10240,,,,027231000,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_140,บริษัท,สยามแม็คโคร จำกัด (มหาชน) สาขาจันทบุรี,บริษัท สยามแม็คโคร จำกัด (มหาชน) สาขาจันทบุรี,MK,,0976,คุณกิตติพงษ์,,คุณกิตติพงษ์,TRUE,TRUE,FALSE,,Default,FALSE,21/11 หมู่ที่ 11 ต.พลับพลา,อ.เมืองจันทบุรี จ.จันทบุรี 22000,,,,"039-355240-2,06-3767630",,,,ภาคกลาง,โมเดิร์นเทรด,ขายส่ง,"ภาคกลาง,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_141,บมจ.,สยามแม็คโคร,บมจ. สยามแม็คโคร,MK,,0027,ฝ่ายจัดซื้อ,,ฝ่ายจัดซื้อ,FALSE,FALSE,FALSE,บริษัท สยามแม็คโคร จำกัด (มหาชน) สาขาจันทบุรี,Invoice,FALSE,3498 ชั้น 2 ถนนลาดพร้าว  แขวงคลองจั่น,เขตบางกะปิ  กรุงเทพฯ 10240,,,,027231000,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_142,บริษัท,สยามแม็คโคร จำกัด (มหาชน) สาขาระยอง,บริษัท สยามแม็คโคร จำกัด (มหาชน) สาขาระยอง,MK,,1399,,,,TRUE,TRUE,FALSE,,Default,FALSE,8/2 หมู่ที่ 3 ต.ทับมา,อ.เมืองระยอง จ.ระยอง 21000,,,,038-875300,,,,ภาคกลาง,โมเดิร์นเทรด,ขายส่ง,"ภาคกลาง,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_143,บมจ.,สยามแม็คโคร,บมจ. สยามแม็คโคร,MK,,0027,ฝ่ายจัดซื้อ,,ฝ่ายจัดซื้อ,FALSE,FALSE,FALSE,บริษัท สยามแม็คโคร จำกัด (มหาชน) สาขาระยอง,Invoice,FALSE,3498 ชั้น 2 ถนนลาดพร้าว  แขวงคลองจั่น,เขตบางกะปิ  กรุงเทพฯ 10240,,,,027231000,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_144,บริษัท,สยามแม็คโคร  จำกัด (มหาชน) สาขานครสวรรค์,บริษัท สยามแม็คโคร  จำกัด (มหาชน) สาขานครสวรรค์,MK,,1400,,,,TRUE,TRUE,FALSE,,Default,FALSE,67/15  หมู่ที่  6  ต.นครสวรรค์ออก,อ.เมือง  จ.นครสวรรค์  60000,,,,056-325200-5,,,,ภาคกลาง,โมเดิร์นเทรด,ขายส่ง,"ภาคกลาง,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_145,บมจ.,สยามแม็คโคร,บมจ. สยามแม็คโคร,MK,,0027,ฝ่ายจัดซื้อ,,ฝ่ายจัดซื้อ,FALSE,FALSE,FALSE,บริษัท สยามแม็คโคร  จำกัด (มหาชน) สาขานครสวรรค์,Invoice,FALSE,3498 ชั้น 2 ถนนลาดพร้าว  แขวงคลองจั่น,เขตบางกะปิ  กรุงเทพฯ 10240,,,,027231000,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_146,บมจ.,สยามแม็คโคร  สาขา จรัญสนิทวงศ์,บมจ. สยามแม็คโคร  สาขา จรัญสนิทวงศ์,MK,,1169,,,,TRUE,TRUE,FALSE,,Default,FALSE,"521,521/27 ถนนจรัญสนิทวงศ์",บางขุนศรี เขตบางกอกน้อย กรุงเทพฯ 10700,,,,8645714,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_147,บมจ.,สยามแม็คโคร,บมจ. สยามแม็คโคร,MK,,0027,ฝ่ายจัดซื้อ,,ฝ่ายจัดซื้อ,FALSE,FALSE,FALSE,บมจ. สยามแม็คโคร  สาขา จรัญสนิทวงศ์,Invoice,FALSE,3498 ชั้น 2 ถนนลาดพร้าว  แขวงคลองจั่น,เขตบางกะปิ  กรุงเทพฯ 10240,,,,027231000,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_148,บมจ.,สยามแม็คโคร  สาขาสาทร,บมจ. สยามแม็คโคร  สาขาสาทร,MK,,1315,,,,TRUE,TRUE,FALSE,,Default,FALSE,1  ถนนนราธิวาสราชนครินทร์,แขวงทุ่งวัดดอน  เขตสาทร  กรุงเทพมหานคร,,,,6760676,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_149,บมจ.,สยามแม็คโคร,บมจ. สยามแม็คโคร,MK,,0027,ฝ่ายจัดซื้อ,,ฝ่ายจัดซื้อ,FALSE,FALSE,FALSE,บมจ. สยามแม็คโคร  สาขาสาทร,Invoice,FALSE,3498 ชั้น 2 ถนนลาดพร้าว  แขวงคลองจั่น,เขตบางกะปิ  กรุงเทพฯ 10240,,,,027231000,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_150,บมจ.,สยามแม็คโคร  สาขานครปฐม,บมจ. สยามแม็คโคร  สาขานครปฐม,MK,,1411,,,,TRUE,TRUE,FALSE,,Default,FALSE,86  หมู่ที่ 13  ตำบล โพรงมะเดื่อ,อ.เมือง  จ.นครปฐม  73000,,,,034-200711-27,034-200728-29,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_151,บมจ.,สยามแม็คโคร,บมจ. สยามแม็คโคร,MK,,0027,ฝ่ายจัดซื้อ,,ฝ่ายจัดซื้อ,FALSE,FALSE,FALSE,บมจ. สยามแม็คโคร  สาขานครปฐม,Invoice,FALSE,3498 ชั้น 2 ถนนลาดพร้าว  แขวงคลองจั่น,เขตบางกะปิ  กรุงเทพฯ 10240,,,,027231000,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_152,บริษัท,สยามแม็คโคร จำกัด (มหาชน) สาขาสุรินทร์,บริษัท สยามแม็คโคร จำกัด (มหาชน) สาขาสุรินทร์,MK,,1437,,,,TRUE,TRUE,FALSE,,Default,FALSE,4/3 ถ.หลักเมือง ต.ในเมือง,อ.เมืองสุรินทร์ จ.สุรินทร์ 32000,,,,"044-531777,531759",,,,ภาคอีสาน,โมเดิร์นเทรด,ขายส่ง,"ภาคอีสาน,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_153,บมจ.,สยามแม็คโคร,บมจ. สยามแม็คโคร,MK,,0027,ฝ่ายจัดซื้อ,,ฝ่ายจัดซื้อ,FALSE,FALSE,FALSE,บริษัท สยามแม็คโคร จำกัด (มหาชน) สาขาสุรินทร์,Invoice,FALSE,3498 ชั้น 2 ถนนลาดพร้าว  แขวงคลองจั่น,เขตบางกะปิ  กรุงเทพฯ 10240,,,,027231000,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_154,บริษัท,สยามแม็คโคร จำกัด (มหาชน) สาขาสกลนคร,บริษัท สยามแม็คโคร จำกัด (มหาชน) สาขาสกลนคร,MK,,1446,,,,TRUE,TRUE,FALSE,,Default,FALSE,459 หมู่ที่ 3 ถ.บ้านกกส้มโฮง,ต.ธาตุเชิงชุม อ.เมือง จ.สกลนคร 47000,,,,042-731078-85,042-731076-77,,,ภาคอีสาน,โมเดิร์นเทรด,ขายส่ง,"ภาคอีสาน,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_155,บมจ.,สยามแม็คโคร,บมจ. สยามแม็คโคร,MK,,0027,ฝ่ายจัดซื้อ,,ฝ่ายจัดซื้อ,FALSE,FALSE,FALSE,บริษัท สยามแม็คโคร จำกัด (มหาชน) สาขาสกลนคร,Invoice,FALSE,3498 ชั้น 2 ถนนลาดพร้าว  แขวงคลองจั่น,เขตบางกะปิ  กรุงเทพฯ 10240,,,,027231000,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_156,บริษัท,สยามแม็คโคร จำกัด (มหาชน)  สาขาสามเสน,บริษัท สยามแม็คโคร จำกัด (มหาชน)  สาขาสามเสน,MK,,1717,,,,TRUE,TRUE,FALSE,,Default,FALSE,935/11  ถนนสามเสน   แขวงถนนนครไชยศรี,เขตดุสิต  กทม.,,,,02-241-8400,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_157,บมจ.,สยามแม็คโคร,บมจ. สยามแม็คโคร,MK,,0027,ฝ่ายจัดซื้อ,,ฝ่ายจัดซื้อ,FALSE,FALSE,FALSE,บริษัท สยามแม็คโคร จำกัด (มหาชน)  สาขาสามเสน,Invoice,FALSE,3498 ชั้น 2 ถนนลาดพร้าว  แขวงคลองจั่น,เขตบางกะปิ  กรุงเทพฯ 10240,,,,027231000,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_158,บริษัท,สยามแม็คโคร จำกัด (มหาชน) สาขาเชียงราย,บริษัท สยามแม็คโคร จำกัด (มหาชน) สาขาเชียงราย,MK,,1927,,,,TRUE,TRUE,FALSE,,Default,FALSE,12 หมู่ที่ 17 ต.บ้านดู่,อ.เมืองเชียงราย จ.เชียงราย 57100,,,,053-703688,,,,ภาคเหนือ,โมเดิร์นเทรด,ขายส่ง,"ภาคเหนือ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_159,บมจ.,สยามแม็คโคร,บมจ. สยามแม็คโคร,MK,,0027,ฝ่ายจัดซื้อ,,ฝ่ายจัดซื้อ,FALSE,FALSE,FALSE,บริษัท สยามแม็คโคร จำกัด (มหาชน) สาขาเชียงราย,Invoice,FALSE,3498 ชั้น 2 ถนนลาดพร้าว  แขวงคลองจั่น,เขตบางกะปิ  กรุงเทพฯ 10240,,,,027231000,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_160,บริษัท,สยามแม็คโคร จำกัด (มหาชน) สาขานครศรีธรรมราช,บริษัท สยามแม็คโคร จำกัด (มหาชน) สาขานครศรีธรรมราช,MK,,1905,,,,TRUE,TRUE,FALSE,,Default,FALSE,93/7 หมู่ที่ 2 ถนนกะโรม ต.โพธิ์เสด็จ,อ.เมือง จ.นครศรีธรรมราช 80000,,,,075-316680-9,,,,ภาคใต้,โมเดิร์นเทรด,ขายส่ง,"ภาคใต้,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_161,บมจ.,สยามแม็คโคร,บมจ. สยามแม็คโคร,MK,,0027,ฝ่ายจัดซื้อ,,ฝ่ายจัดซื้อ,FALSE,FALSE,FALSE,บริษัท สยามแม็คโคร จำกัด (มหาชน) สาขานครศรีธรรมราช,Invoice,FALSE,3498 ชั้น 2 ถนนลาดพร้าว  แขวงคลองจั่น,เขตบางกะปิ  กรุงเทพฯ 10240,,,,027231000,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_162,บริษัท,สยามแม็คโคร จำกัด (มหาชน) สาขาสุพรรณบุรี,บริษัท สยามแม็คโคร จำกัด (มหาชน) สาขาสุพรรณบุรี,MK,,2691,คุณกิติพัฒน์,,คุณกิติพัฒน์,TRUE,TRUE,FALSE,,Default,FALSE,290/2 หมู่ที่ 4 ต.สนามชัย,อ.เมืองสุพรรณบุรี จ.สุพรรณบุรี 72000,,,,035-547248-55,,,,ภาคกลาง,โมเดิร์นเทรด,ขายส่ง,"ภาคกลาง,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_163,บมจ.,สยามแม็คโคร,บมจ. สยามแม็คโคร,MK,,0027,ฝ่ายจัดซื้อ,,ฝ่ายจัดซื้อ,FALSE,FALSE,FALSE,บริษัท สยามแม็คโคร จำกัด (มหาชน) สาขาสุพรรณบุรี,Invoice,FALSE,3498 ชั้น 2 ถนนลาดพร้าว  แขวงคลองจั่น,เขตบางกะปิ  กรุงเทพฯ 10240,,,,027231000,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_164,บริษัท,สยามแม็คโคร จำกัด (มหาชน) สาขาภูเก็ต,บริษัท สยามแม็คโคร จำกัด (มหาชน) สาขาภูเก็ต,MK,,2826,,,,TRUE,TRUE,FALSE,,Default,FALSE,77 หมู่ที่ 5 ต.วิชิต,อ.เมืองภูเก็ต จ.ภูเก็ต 83000,,,,076-249790-2,,,,ภาคใต้,โมเดิร์นเทรด,ขายส่ง,"ภาคใต้,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_165,บมจ.,สยามแม็คโคร,บมจ. สยามแม็คโคร,MK,,0027,ฝ่ายจัดซื้อ,,ฝ่ายจัดซื้อ,FALSE,FALSE,FALSE,บริษัท สยามแม็คโคร จำกัด (มหาชน) สาขาภูเก็ต,Invoice,FALSE,3498 ชั้น 2 ถนนลาดพร้าว  แขวงคลองจั่น,เขตบางกะปิ  กรุงเทพฯ 10240,,,,027231000,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_166,บริษัท,สยามแม็คโคร จำกัด (มหาชน) สาขาร้อยเอ็ด,บริษัท สยามแม็คโคร จำกัด (มหาชน) สาขาร้อยเอ็ด,MK,,2839,,,,TRUE,TRUE,FALSE,,Default,FALSE,32/1 ถ.เทวาภิบาล ต.ในเมือง,อ.เมืองร้อยเอ็ด จ.ร้อยเอ็ด 45000,,,,043-520541,,,,ภาคอีสาน,โมเดิร์นเทรด,ขายส่ง,"ภาคอีสาน,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_167,บมจ.,สยามแม็คโคร,บมจ. สยามแม็คโคร,MK,,0027,ฝ่ายจัดซื้อ,,ฝ่ายจัดซื้อ,FALSE,FALSE,FALSE,บริษัท สยามแม็คโคร จำกัด (มหาชน) สาขาร้อยเอ็ด,Invoice,FALSE,3498 ชั้น 2 ถนนลาดพร้าว  แขวงคลองจั่น,เขตบางกะปิ  กรุงเทพฯ 10240,,,,027231000,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_168,บริษัท,สยามแม็คโคร จำกัด (มหาชน) สาขาตรัง,บริษัท สยามแม็คโคร จำกัด (มหาชน) สาขาตรัง,MK,,2906,,,,TRUE,TRUE,FALSE,,Default,FALSE,89 หมู่ที่2 ต.โคกหล่อ,อ.เมืองตรัง จ.ตรัง 92000,,,,075-228050-60,075-228061,,,ภาคใต้,โมเดิร์นเทรด,ขายส่ง,"ภาคใต้,โมเดิร์นเทรด,ขายส่ง",,OF-SM
modern_res_partner_169,บมจ.,สยามแม็คโคร,บมจ. สยามแม็คโคร,MK,,0027,ฝ่ายจัดซื้อ,,ฝ่ายจัดซื้อ,FALSE,FALSE,FALSE,บริษัท สยามแม็คโคร จำกัด (มหาชน) สาขาตรัง,Invoice,FALSE,3498 ชั้น 2 ถนนลาดพร้าว  แขวงคลองจั่น,เขตบางกะปิ  กรุงเทพฯ 10240,,,,027231000,,,,กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง,"กรุงเทพฯ,โมเดิร์นเทรด,ขายส่ง",,OF-SM
